"T","U:0","U:1","U:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,nan,nan,nan,0,0.001848,0.001248,0.0007,0
nan,nan,nan,nan,0,0.001851,0.001251,0.0007,0
nan,nan,nan,nan,0,0.001854,0.001254,0.0007,0
nan,nan,nan,nan,0,0.001857,0.001257,0.0007,0
nan,nan,nan,nan,0,0.00186,0.00126,0.0007,0
nan,nan,nan,nan,0,0.001863,0.001263,0.0007,0
nan,nan,nan,nan,0,0.001866,0.001266,0.0007,0
nan,nan,nan,nan,0,0.001869,0.001269,0.0007,0
nan,nan,nan,nan,0,0.001872,0.001272,0.0007,0
nan,nan,nan,nan,0,0.001875,0.001275,0.0007,0
nan,nan,nan,nan,0,0.001878,0.001278,0.0007,0
nan,nan,nan,nan,0,0.001881,0.001281,0.0007,0
nan,nan,nan,nan,0,0.001884,0.001284,0.0007,0
nan,nan,nan,nan,0,0.001887,0.001287,0.0007,0
nan,nan,nan,nan,0,0.00189,0.00129,0.0007,0
nan,nan,nan,nan,0,0.001893,0.001293,0.0007,0
nan,nan,nan,nan,0,0.001896,0.001296,0.0007,0
nan,nan,nan,nan,0,0.001899,0.001299,0.0007,0
nan,nan,nan,nan,0,0.001902,0.001302,0.0007,0
nan,nan,nan,nan,0,0.001905,0.001305,0.0007,0
nan,nan,nan,nan,0,0.001908,0.001308,0.0007,0
nan,nan,nan,nan,0,0.001911,0.001311,0.0007,0
nan,nan,nan,nan,0,0.001914,0.001314,0.0007,0
nan,nan,nan,nan,0,0.001917,0.001317,0.0007,0
nan,nan,nan,nan,0,0.00192,0.00132,0.0007,0
nan,nan,nan,nan,0,0.001923,0.001323,0.0007,0
nan,nan,nan,nan,0,0.001926,0.001326,0.0007,0
nan,nan,nan,nan,0,0.001929,0.001329,0.0007,0
nan,nan,nan,nan,0,0.001932,0.001332,0.0007,0
nan,nan,nan,nan,0,0.001935,0.001335,0.0007,0
nan,nan,nan,nan,0,0.001938,0.001338,0.0007,0
nan,nan,nan,nan,0,0.001941,0.001341,0.0007,0
nan,nan,nan,nan,0,0.001944,0.001344,0.0007,0
nan,nan,nan,nan,0,0.001947,0.001347,0.0007,0
nan,nan,nan,nan,0,0.00195,0.00135,0.0007,0
nan,nan,nan,nan,0,0.001953,0.001353,0.0007,0
nan,nan,nan,nan,0,0.001956,0.001356,0.0007,0
nan,nan,nan,nan,0,0.001959,0.001359,0.0007,0
nan,nan,nan,nan,0,0.001962,0.001362,0.0007,0
nan,nan,nan,nan,0,0.001965,0.001365,0.0007,0
nan,nan,nan,nan,0,0.001968,0.001368,0.0007,0
nan,nan,nan,nan,0,0.001971,0.001371,0.0007,0
nan,nan,nan,nan,0,0.001974,0.001374,0.0007,0
nan,nan,nan,nan,0,0.001977,0.001377,0.0007,0
0.47314,1.1958e-09,-8.6955e-10,-1.7752e-26,1,0.00198,0.00138,0.0007,0
0.48849,1.6206e-07,2.048e-08,-5.1903e-26,1,0.001983,0.001383,0.0007,0
0.50019,4.8516e-07,2.8388e-08,4.9512e-24,1,0.001986,0.001386,0.0007,0
0.50907,9.2089e-07,2.3187e-09,3.5775e-24,1,0.001989,0.001389,0.0007,0
0.51612,1.4496e-06,-3.5279e-09,3.2503e-24,1,0.001992,0.001392,0.0007,0
0.52331,2.0552e-06,2.3845e-08,3.987e-25,1,0.001995,0.001395,0.0007,0
0.52936,2.6903e-06,4.3914e-08,2.5975e-24,1,0.001998,0.001398,0.0007,0
0.53272,3.3947e-06,1.9107e-08,5.2362e-24,1,0.002001,0.001401,0.0007,0
0.53667,4.1265e-06,8.8503e-09,-2.3108e-24,1,0.002004,0.001404,0.0007,0
0.54047,4.866e-06,9.4049e-09,-3.1047e-24,1,0.002007,0.001407,0.0007,0
0.54449,5.6089e-06,1.2023e-08,4.4847e-24,1,0.00201,0.00141,0.0007,0
0.54676,6.3524e-06,1.1288e-08,-1.6369e-25,1,0.002013,0.001413,0.0007,0
0.54922,7.1e-06,7.1436e-09,2.4041e-24,1,0.002016,0.001416,0.0007,0
0.55143,7.854e-06,7.2592e-10,5.364e-24,1,0.002019,0.001419,0.0007,0
0.55398,8.6066e-06,-1.8779e-09,2.1928e-24,1,0.002022,0.001422,0.0007,0
0.55618,9.3427e-06,3.8654e-09,-3.1979e-24,1,0.002025,0.001425,0.0007,0
0.55776,1.0084e-05,2.0263e-08,-3.6824e-24,1,0.002028,0.001428,0.0007,0
0.55959,1.0817e-05,-5.6034e-09,-7.973e-25,1,0.002031,0.001431,0.0007,0
0.56097,1.1543e-05,-1.265e-08,-2.6528e-24,1,0.002034,0.001434,0.0007,0
0.56313,1.2269e-05,-1.1116e-08,6.6703e-25,1,0.002037,0.001437,0.0007,0
0.56443,1.3008e-05,-2.8813e-09,4.4223e-24,1,0.00204,0.00144,0.0007,0
0.56614,1.3746e-05,3.5159e-10,4.9153e-24,1,0.002043,0.001443,0.0007,0
0.56719,1.4505e-05,5.6058e-09,9.5433e-26,1,0.002046,0.001446,0.0007,0
0.56807,1.5295e-05,1.3196e-08,-2.1663e-24,1,0.002049,0.001449,0.0007,0
0.56885,1.6068e-05,1.6336e-08,3.2627e-25,1,0.002052,0.001452,0.0007,0
0.57027,1.68e-05,2.0504e-09,3.4921e-24,1,0.002055,0.001455,0.0007,0
0.57166,1.7603e-05,-5.3731e-09,-3.4389e-24,1,0.002058,0.001458,0.0007,0
0.57285,1.8365e-05,-5.6751e-09,-1.9118e-24,1,0.002061,0.001461,0.0007,0
0.57375,1.916e-05,8.2383e-09,7.9442e-25,1,0.002064,0.001464,0.0007,0
0.57453,1.9955e-05,9.2523e-10,-1.4565e-24,1,0.002067,0.001467,0.0007,0
0.57528,2.0711e-05,-2.7381e-09,6.4865e-28,1,0.00207,0.00147,0.0007,0
0.57568,2.1486e-05,-5.1685e-10,-8.872e-25,1,0.002073,0.001473,0.0007,0
0.57595,2.2234e-05,-1.1623e-08,-1.0957e-24,1,0.002076,0.001476,0.0007,0
0.5777,2.2912e-05,1.4698e-08,-9.545e-25,1,0.002079,0.001479,0.0007,0
0.57796,2.3467e-05,1.6496e-08,-9.0701e-26,1,0.002082,0.001482,0.0007,0
0.57804,2.404e-05,1.7027e-08,-3.659e-25,1,0.002085,0.001485,0.0007,0
0.57847,2.4541e-05,2.2157e-08,-6.3303e-25,1,0.002088,0.001488,0.0007,0
0.57857,2.4977e-05,2.9558e-08,-3.0446e-26,1,0.002091,0.001491,0.0007,0
0.57909,2.5291e-05,3.3475e-08,3.8341e-25,1,0.002094,0.001494,0.0007,0
0.57962,2.5472e-05,3.4762e-08,2.6442e-25,1,0.002097,0.001497,0.0007,0
0.58003,2.5542e-05,3.6179e-08,1.6541e-25,1,0.0021,0.0015,0.0007,0
0.58029,2.5476e-05,3.5401e-08,-2.0586e-26,1,0.002103,0.001503,0.0007,0
0.58048,2.5287e-05,3.1439e-08,-5.5309e-25,1,0.002106,0.001506,0.0007,0
0.58105,2.4988e-05,2.2732e-08,-9.6766e-25,1,0.002109,0.001509,0.0007,0
0.58172,2.4537e-05,2.2213e-08,-5.3829e-25,1,0.002112,0.001512,0.0007,0
0.58164,2.4038e-05,1.738e-08,1.2366e-24,1,0.002115,0.001515,0.0007,0
0.58175,2.3475e-05,1.8238e-08,6.9143e-25,1,0.002118,0.001518,0.0007,0
0.58159,2.2927e-05,1.7867e-08,-7.1715e-25,1,0.002121,0.001521,0.0007,0
0.58171,2.2232e-05,-1.1955e-08,5.8388e-25,1,0.002124,0.001524,0.0007,0
0.58222,2.1487e-05,-4.9067e-10,2.1678e-25,1,0.002127,0.001527,0.0007,0
0.58251,2.0712e-05,-3.3015e-09,-4.7005e-25,1,0.00213,0.00153,0.0007,0
0.5826,1.9989e-05,4.2036e-09,-1.3553e-25,1,0.002133,0.001533,0.0007,0
0.58252,1.916e-05,7.5028e-09,9.332e-25,1,0.002136,0.001536,0.0007,0
0.58299,1.833e-05,-6.6911e-09,2.7548e-26,1,0.002139,0.001539,0.0007,0
0.58304,1.7603e-05,-6.5013e-09,-5.1399e-26,1,0.002142,0.001542,0.0007,0
0.58363,1.68e-05,1.7521e-10,-1.1345e-24,1,0.002145,0.001545,0.0007,0
0.58377,1.6068e-05,1.3596e-08,-1.9502e-25,1,0.002148,0.001548,0.0007,0
0.58376,1.5299e-05,8.8855e-09,1.1343e-24,1,0.002151,0.001551,0.0007,0
0.58398,1.4505e-05,1.6632e-09,8.2069e-25,1,0.002154,0.001554,0.0007,0
0.58381,1.375e-05,-5.1253e-09,2.6462e-24,1,0.002157,0.001557,0.0007,0
0.58426,1.3008e-05,-8.1244e-09,8.1079e-25,1,0.00216,0.00156,0.0007,0
0.5847,1.2269e-05,-1.6901e-08,1.1014e-24,1,0.002163,0.001563,0.0007,0
0.58504,1.1543e-05,-1.9315e-08,1.9996e-24,1,0.002166,0.001566,0.0007,0
0.58552,1.0817e-05,-1.2604e-08,4.2753e-25,1,0.002169,0.001569,0.0007,0
0.5862,1.0085e-05,1.2396e-08,-3.6004e-24,1,0.002172,0.001572,0.0007,0
0.58643,9.343e-06,-4.4279e-09,6.1027e-26,1,0.002175,0.001575,0.0007,0
0.58654,8.6065e-06,-1.0623e-08,2.7208e-24,1,0.002178,0.001578,0.0007,0
0.58734,7.8539e-06,-8.3067e-09,1.7261e-24,1,0.002181,0.001581,0.0007,0
0.58794,7.0998e-06,-2.2376e-09,4.4446e-25,1,0.002184,0.001584,0.0007,0
0.58845,6.3524e-06,1.775e-09,4.8656e-25,1,0.002187,0.001587,0.0007,0
0.58919,5.6089e-06,2.5194e-09,4.7487e-25,1,0.00219,0.00159,0.0007,0
0.59008,4.8661e-06,2.8764e-11,-6.077e-25,1,0.002193,0.001593,0.0007,0
0.59109,4.1266e-06,-2.3003e-10,-2.8613e-24,1,0.002196,0.001596,0.0007,0
0.59201,3.3948e-06,1.0465e-08,-2.3314e-24,1,0.002199,0.001599,0.0007,0
0.59062,2.6903e-06,3.5909e-08,-2.2526e-24,1,0.002202,0.001602,0.0007,0
0.59043,2.0553e-06,1.661e-08,3.9893e-25,1,0.002205,0.001605,0.0007,0
0.58604,1.4497e-06,-9.7161e-09,4.689e-26,1,0.002208,0.001608,0.0007,0
0.57831,9.2091e-07,-2.696e-09,-1.9292e-24,1,0.002211,0.001611,0.0007,0
0.56624,4.8514e-07,2.4773e-08,-1.3018e-24,1,0.002214,0.001614,0.0007,0
0.55144,1.6202e-07,1.8529e-08,5.6198e-25,1,0.002217,0.001617,0.0007,0
0.53455,1.1907e-09,-8.8174e-10,3.9713e-27,1,0.00222,0.00162,0.0007,0
nan,nan,nan,nan,0,0.002223,0.001623,0.0007,0
nan,nan,nan,nan,0,0.002226,0.001626,0.0007,0
nan,nan,nan,nan,0,0.002229,0.001629,0.0007,0
nan,nan,nan,nan,0,0.002232,0.001632,0.0007,0
nan,nan,nan,nan,0,0.002235,0.001635,0.0007,0
nan,nan,nan,nan,0,0.002238,0.001638,0.0007,0
nan,nan,nan,nan,0,0.002241,0.001641,0.0007,0
nan,nan,nan,nan,0,0.002244,0.001644,0.0007,0
nan,nan,nan,nan,0,0.002247,0.001647,0.0007,0
nan,nan,nan,nan,0,0.00225,0.00165,0.0007,0
nan,nan,nan,nan,0,0.002253,0.001653,0.0007,0
nan,nan,nan,nan,0,0.002256,0.001656,0.0007,0
nan,nan,nan,nan,0,0.002259,0.001659,0.0007,0
nan,nan,nan,nan,0,0.002262,0.001662,0.0007,0
nan,nan,nan,nan,0,0.002265,0.001665,0.0007,0
nan,nan,nan,nan,0,0.002268,0.001668,0.0007,0
nan,nan,nan,nan,0,0.002271,0.001671,0.0007,0
nan,nan,nan,nan,0,0.002274,0.001674,0.0007,0
nan,nan,nan,nan,0,0.002277,0.001677,0.0007,0
nan,nan,nan,nan,0,0.00228,0.00168,0.0007,0
nan,nan,nan,nan,0,0.002283,0.001683,0.0007,0
nan,nan,nan,nan,0,0.002286,0.001686,0.0007,0
nan,nan,nan,nan,0,0.002289,0.001689,0.0007,0
nan,nan,nan,nan,0,0.002292,0.001692,0.0007,0
nan,nan,nan,nan,0,0.002295,0.001695,0.0007,0
nan,nan,nan,nan,0,0.002298,0.001698,0.0007,0
nan,nan,nan,nan,0,0.002301,0.001701,0.0007,0
nan,nan,nan,nan,0,0.002304,0.001704,0.0007,0
nan,nan,nan,nan,0,0.002307,0.001707,0.0007,0
nan,nan,nan,nan,0,0.00231,0.00171,0.0007,0
nan,nan,nan,nan,0,0.002313,0.001713,0.0007,0
nan,nan,nan,nan,0,0.002316,0.001716,0.0007,0
nan,nan,nan,nan,0,0.002319,0.001719,0.0007,0
nan,nan,nan,nan,0,0.002322,0.001722,0.0007,0
nan,nan,nan,nan,0,0.002325,0.001725,0.0007,0
nan,nan,nan,nan,0,0.002328,0.001728,0.0007,0
nan,nan,nan,nan,0,0.002331,0.001731,0.0007,0
nan,nan,nan,nan,0,0.002334,0.001734,0.0007,0
nan,nan,nan,nan,0,0.002337,0.001737,0.0007,0
nan,nan,nan,nan,0,0.00234,0.00174,0.0007,0
nan,nan,nan,nan,0,0.002343,0.001743,0.0007,0
nan,nan,nan,nan,0,0.002346,0.001746,0.0007,0
nan,nan,nan,nan,0,0.002349,0.001749,0.0007,0
nan,nan,nan,nan,0,0.002352,0.001752,0.0007,0
nan,nan,nan,nan,0,0.002355,0.001755,0.0007,0
nan,nan,nan,nan,0,0.002358,0.001758,0.0007,0
nan,nan,nan,nan,0,0.002361,0.001761,0.0007,0
nan,nan,nan,nan,0,0.002364,0.001764,0.0007,0
nan,nan,nan,nan,0,0.002367,0.001767,0.0007,0
nan,nan,nan,nan,0,0.00237,0.00177,0.0007,0
nan,nan,nan,nan,0,0.002373,0.001773,0.0007,0
nan,nan,nan,nan,0,0.002376,0.001776,0.0007,0
nan,nan,nan,nan,0,0.002379,0.001779,0.0007,0
0.40706,9.1548e-09,3.6219e-10,6.2098e-28,1,0.002382,0.001782,0.0007,0
0.41908,3.8684e-08,5.905e-09,-7.1216e-29,1,0.002385,0.001785,0.0007,0
0.42958,8.9898e-08,6.0548e-09,-1.914e-27,1,0.002388,0.001788,0.0007,0
0.43876,1.5979e-07,7.9737e-09,-5.3039e-28,1,0.002391,0.001791,0.0007,0
0.44681,2.4487e-07,1.0055e-08,1.5184e-27,1,0.002394,0.001794,0.0007,0
0.45394,3.4179e-07,1.1111e-08,9.402e-28,1,0.002397,0.001797,0.0007,0
0.46027,4.4797e-07,1.3654e-08,-1.2541e-28,1,0.0024,0.0018,0.0007,0
0.46592,5.6117e-07,1.4937e-08,3.1336e-28,1,0.002403,0.001803,0.0007,0
0.47098,6.7922e-07,1.7384e-08,-6.8091e-28,1,0.002406,0.001806,0.0007,0
0.47554,8.0043e-07,1.914e-08,-4.2934e-28,1,0.002409,0.001809,0.0007,0
0.47966,9.2317e-07,2.1184e-08,3.4838e-28,1,0.002412,0.001812,0.0007,0
0.48341,1.0462e-06,2.2869e-08,3.115e-28,1,0.002415,0.001815,0.0007,0
0.48684,1.1684e-06,2.4449e-08,-2.3739e-29,1,0.002418,0.001818,0.0007,0
0.49002,1.2893e-06,2.6118e-08,-9.012e-28,1,0.002421,0.001821,0.0007,0
0.49282,1.405e-06,2.8156e-08,-2.3021e-28,1,0.002424,0.001824,0.0007,0
0.4954,1.5193e-06,2.9178e-08,4.611e-28,1,0.002427,0.001827,0.0007,0
0.49794,1.632e-06,3.4282e-08,-1.0885e-27,1,0.00243,0.00183,0.0007,0
0.50039,1.7409e-06,3.4046e-08,2.3446e-28,1,0.002433,0.001833,0.0007,0
0.50249,1.8428e-06,3.6206e-08,3.4352e-29,1,0.002436,0.001836,0.0007,0
0.50438,1.9415e-06,3.7457e-08,-9.8973e-28,1,0.002439,0.001839,0.0007,0
0.50626,2.0361e-06,3.9069e-08,-3.4355e-28,1,0.002442,0.001842,0.0007,0
0.50805,2.1265e-06,4.0556e-08,7.7205e-29,1,0.002445,0.001845,0.0007,0
0.50973,2.2124e-06,4.215e-08,-3.2646e-29,1,0.002448,0.001848,0.0007,0
0.5113,2.2937e-06,4.381e-08,-9.0751e-29,1,0.002451,0.001851,0.0007,0
0.51279,2.3706e-06,4.5905e-08,1.2408e-28,1,0.002454,0.001854,0.0007,0
0.5142,2.4433e-06,4.7014e-08,2.099e-28,1,0.002457,0.001857,0.0007,0
0.51553,2.5118e-06,4.8562e-08,6.1775e-29,1,0.00246,0.00186,0.0007,0
0.5168,2.5761e-06,5.0113e-08,-7.7219e-29,1,0.002463,0.001863,0.0007,0
0.51799,2.6365e-06,5.2311e-08,-9.2984e-30,1,0.002466,0.001866,0.0007,0
0.51915,2.6934e-06,5.3073e-08,3.1441e-29,1,0.002469,0.001869,0.0007,0
0.52025,2.7466e-06,5.4499e-08,2.9684e-29,1,0.002472,0.001872,0.0007,0
0.52128,2.7962e-06,5.681e-08,-3.1287e-29,1,0.002475,0.001875,0.0007,0
0.52229,2.8428e-06,5.7259e-08,1.2291e-29,1,0.002478,0.001878,0.0007,0
0.52324,2.886e-06,5.9175e-08,-3.3939e-29,1,0.002481,0.001881,0.0007,0
0.52416,2.9265e-06,5.9856e-08,2.5411e-29,1,0.002484,0.001884,0.0007,0
0.52503,2.9641e-06,6.0969e-08,-4.2814e-30,1,0.002487,0.001887,0.0007,0
0.52585,2.9986e-06,6.2087e-08,-3.9211e-29,1,0.00249,0.00189,0.0007,0
0.52668,3.0314e-06,6.2268e-08,2.6386e-28,1,0.002493,0.001893,0.0007,0
0.52738,3.0613e-06,6.2535e-08,-6.6419e-29,1,0.002496,0.001896,0.0007,0
0.52826,3.0893e-06,6.4793e-08,-2.6756e-28,1,0.002499,0.001899,0.0007,0
0.52894,3.1138e-06,6.5581e-08,-5.0735e-29,1,0.002502,0.001902,0.0007,0
0.52959,3.1374e-06,6.5931e-08,-5.2651e-29,1,0.002505,0.001905,0.0007,0
0.53024,3.1594e-06,6.6888e-08,-5.6189e-29,1,0.002508,0.001908,0.0007,0
0.53088,3.1797e-06,6.8028e-08,-2.4865e-29,1,0.002511,0.001911,0.0007,0
0.5315,3.1984e-06,6.8435e-08,6.5016e-31,1,0.002514,0.001914,0.0007,0
0.5321,3.2156e-06,6.9162e-08,-2.0111e-31,1,0.002517,0.001917,0.0007,0
0.53269,3.2313e-06,6.9678e-08,-8.9756e-31,1,0.00252,0.00192,0.0007,0
0.53325,3.2457e-06,6.9952e-08,-9.0103e-31,1,0.002523,0.001923,0.0007,0
0.53379,3.2588e-06,7.0684e-08,-1.072e-30,1,0.002526,0.001926,0.0007,0
0.53432,3.2709e-06,7.0883e-08,-4.0258e-31,1,0.002529,0.001929,0.0007,0
0.53484,3.2819e-06,7.1477e-08,1.4177e-31,1,0.002532,0.001932,0.0007,0
0.53533,3.2919e-06,7.1605e-08,3.5343e-31,1,0.002535,0.001935,0.0007,0
0.53582,3.3011e-06,7.2029e-08,1.3976e-30,1,0.002538,0.001938,0.0007,0
0.53629,3.3094e-06,7.2123e-08,6.1942e-31,1,0.002541,0.001941,0.0007,0
0.53674,3.3168e-06,7.2153e-08,-2.048e-30,1,0.002544,0.001944,0.0007,0
0.53718,3.3236e-06,7.2304e-08,-9.77e-31,1,0.002547,0.001947,0.0007,0
0.53761,3.3296e-06,7.2527e-08,-7.6344e-31,1,0.00255,0.00195,0.0007,0
0.53803,3.3351e-06,7.2468e-08,-1.5714e-30,1,0.002553,0.001953,0.0007,0
0.53844,3.34e-06,7.2573e-08,-1.834e-30,1,0.002556,0.001956,0.0007,0
0.53884,3.3444e-06,7.2454e-08,-7.9459e-31,1,0.002559,0.001959,0.0007,0
0.53922,3.3482e-06,7.2303e-08,-8.686e-31,1,0.002562,0.001962,0.0007,0
0.5396,3.3516e-06,7.2196e-08,-1.02e-30,1,0.002565,0.001965,0.0007,0
0.53997,3.3546e-06,7.2115e-08,8.5528e-31,1,0.002568,0.001968,0.0007,0
0.54033,3.3572e-06,7.1871e-08,5.0284e-31,1,0.002571,0.001971,0.0007,0
0.54068,3.3595e-06,7.1714e-08,-2.9594e-30,1,0.002574,0.001974,0.0007,0
0.54103,3.3614e-06,7.1408e-08,-4.5116e-30,1,0.002577,0.001977,0.0007,0
0.54137,3.3631e-06,7.1054e-08,1.0722e-29,1,0.00258,0.00198,0.0007,0
0.54171,3.3644e-06,7.0737e-08,3.8237e-29,1,0.002583,0.001983,0.0007,0
0.54204,3.3655e-06,7.0485e-08,4.7077e-29,1,0.002586,0.001986,0.0007,0
0.54238,3.3664e-06,7.0041e-08,1.2733e-29,1,0.002589,0.001989,0.0007,0
0.54269,3.3671e-06,6.962e-08,1.2337e-29,1,0.002592,0.001992,0.0007,0
0.54298,3.3675e-06,6.9146e-08,3.0627e-29,1,0.002595,0.001995,0.0007,0
0.54327,3.3678e-06,6.8835e-08,2.8929e-29,1,0.002598,0.001998,0.0007,0
0.54355,3.3679e-06,6.8292e-08,-1.6244e-29,1,0.002601,0.002001,0.0007,0
0.54382,3.3679e-06,6.7807e-08,-2.2018e-29,1,0.002604,0.002004,0.0007,0
0.54409,3.3677e-06,6.7268e-08,-2.4215e-29,1,0.002607,0.002007,0.0007,0
0.54435,3.3674e-06,6.6764e-08,-1.5396e-29,1,0.00261,0.00201,0.0007,0
0.54462,3.367e-06,6.6281e-08,4.3823e-31,1,0.002613,0.002013,0.0007,0
0.54487,3.3665e-06,6.5696e-08,2.6501e-29,1,0.002616,0.002016,0.0007,0
0.54512,3.3659e-06,6.5108e-08,-6.3786e-30,1,0.002619,0.002019,0.0007,0
0.54536,3.3652e-06,6.4528e-08,-3.4315e-30,1,0.002622,0.002022,0.0007,0
0.54561,3.3645e-06,6.394e-08,4.46e-30,1,0.002625,0.002025,0.0007,0
0.54584,3.3637e-06,6.3342e-08,6.7626e-30,1,0.002628,0.002028,0.0007,0
0.54607,3.3629e-06,6.2721e-08,-1.4554e-29,1,0.002631,0.002031,0.0007,0
0.5463,3.362e-06,6.209e-08,-4.6348e-30,1,0.002634,0.002034,0.0007,0
0.54653,3.361e-06,6.1459e-08,2.3651e-30,1,0.002637,0.002037,0.0007,0
0.54675,3.3601e-06,6.083e-08,4.0502e-30,1,0.00264,0.00204,0.0007,0
0.54696,3.3591e-06,6.0173e-08,2.5601e-30,1,0.002643,0.002043,0.0007,0
0.54717,3.358e-06,5.9511e-08,1.4388e-29,1,0.002646,0.002046,0.0007,0
0.54738,3.357e-06,5.8851e-08,1.6097e-29,1,0.002649,0.002049,0.0007,0
0.54758,3.3559e-06,5.8186e-08,9.0277e-30,1,0.002652,0.002052,0.0007,0
0.54778,3.3548e-06,5.7514e-08,1.517e-30,1,0.002655,0.002055,0.0007,0
0.54798,3.3537e-06,5.6837e-08,3.0432e-30,1,0.002658,0.002058,0.0007,0
0.54817,3.3526e-06,5.6153e-08,-1.4158e-29,1,0.002661,0.002061,0.0007,0
0.54836,3.3515e-06,5.5464e-08,-3.1771e-29,1,0.002664,0.002064,0.0007,0
0.54855,3.3504e-06,5.4767e-08,-1.4343e-29,1,0.002667,0.002067,0.0007,0
0.54873,3.3493e-06,5.4067e-08,7.8681e-30,1,0.00267,0.00207,0.0007,0
0.54891,3.3483e-06,5.3362e-08,1.3173e-29,1,0.002673,0.002073,0.0007,0
0.54909,3.3472e-06,5.2654e-08,1.5559e-30,1,0.002676,0.002076,0.0007,0
0.54927,3.3461e-06,5.1944e-08,4.6946e-30,1,0.002679,0.002079,0.0007,0
0.54944,3.345e-06,5.1231e-08,5.4512e-30,1,0.002682,0.002082,0.0007,0
0.54961,3.344e-06,5.0517e-08,2.5417e-30,1,0.002685,0.002085,0.0007,0
0.54978,3.3429e-06,4.9804e-08,-6.4705e-30,1,0.002688,0.002088,0.0007,0
0.54995,3.3419e-06,4.9088e-08,-6.4569e-30,1,0.002691,0.002091,0.0007,0
0.55011,3.3409e-06,4.8375e-08,-2.3457e-30,1,0.002694,0.002094,0.0007,0
0.55027,3.3399e-06,4.7661e-08,3.4892e-30,1,0.002697,0.002097,0.0007,0
0.55043,3.339e-06,4.6951e-08,-3.3399e-30,1,0.0027,0.0021,0.0007,0
0.55059,3.338e-06,4.6241e-08,-2.8169e-30,1,0.002703,0.002103,0.0007,0
0.55074,3.3371e-06,4.5536e-08,8.0051e-31,1,0.002706,0.002106,0.0007,0
0.5509,3.3362e-06,4.4834e-08,4.5951e-30,1,0.002709,0.002109,0.0007,0
0.55105,3.3353e-06,4.4132e-08,3.7309e-30,1,0.002712,0.002112,0.0007,0
0.55119,3.3345e-06,4.3437e-08,2.135e-30,1,0.002715,0.002115,0.0007,0
0.55134,3.3336e-06,4.2745e-08,-2.8161e-31,1,0.002718,0.002118,0.0007,0
0.55149,3.3328e-06,4.2059e-08,-3.8176e-31,1,0.002721,0.002121,0.0007,0
0.55163,3.332e-06,4.1375e-08,-1.5053e-30,1,0.002724,0.002124,0.0007,0
0.55177,3.3312e-06,4.0692e-08,-3.8129e-30,1,0.002727,0.002127,0.0007,0
0.55191,3.3305e-06,4.002e-08,-3.9225e-30,1,0.00273,0.00213,0.0007,0
0.55204,3.3298e-06,3.935e-08,-2.0346e-30,1,0.002733,0.002133,0.0007,0
0.55218,3.3291e-06,3.8689e-08,1.3603e-30,1,0.002736,0.002136,0.0007,0
0.55231,3.3284e-06,3.8035e-08,9.6015e-31,1,0.002739,0.002139,0.0007,0
0.55244,3.3278e-06,3.7383e-08,1.6775e-30,1,0.002742,0.002142,0.0007,0
0.55257,3.3272e-06,3.673e-08,6.8573e-31,1,0.002745,0.002145,0.0007,0
0.5527,3.3266e-06,3.6095e-08,-6.4698e-30,1,0.002748,0.002148,0.0007,0
0.55282,3.326e-06,3.5467e-08,7.0467e-30,1,0.002751,0.002151,0.0007,0
0.55294,3.3255e-06,3.484e-08,1.342e-29,1,0.002754,0.002154,0.0007,0
0.55306,3.3249e-06,3.4222e-08,1.6448e-30,1,0.002757,0.002157,0.0007,0
0.5532,3.3244e-06,3.3607e-08,1.8829e-29,1,0.00276,0.00216,0.0007,0
0.55333,3.324e-06,3.3016e-08,2.6554e-29,1,0.002763,0.002163,0.0007,0
0.55349,3.3235e-06,3.2426e-08,2.9703e-29,1,0.002766,0.002166,0.0007,0
0.55359,3.3231e-06,3.1837e-08,7.8322e-30,1,0.002769,0.002169,0.0007,0
0.5537,3.3227e-06,3.1275e-08,-8.5581e-30,1,0.002772,0.002172,0.0007,0
0.5538,3.3223e-06,3.0706e-08,2.9794e-30,1,0.002775,0.002175,0.0007,0
0.55391,3.322e-06,3.0133e-08,9.1015e-30,1,0.002778,0.002178,0.0007,0
0.55401,3.3216e-06,2.9569e-08,1.429e-30,1,0.002781,0.002181,0.0007,0
0.55412,3.3213e-06,2.9019e-08,6.9204e-30,1,0.002784,0.002184,0.0007,0
0.55423,3.3211e-06,2.8467e-08,1.2314e-29,1,0.002787,0.002187,0.0007,0
0.55433,3.3208e-06,2.7922e-08,1.4663e-29,1,0.00279,0.00219,0.0007,0
0.55443,3.3205e-06,2.7394e-08,-3.5883e-30,1,0.002793,0.002193,0.0007,0
0.55454,3.3203e-06,2.6866e-08,-1.7623e-29,1,0.002796,0.002196,0.0007,0
0.55464,3.3201e-06,2.6344e-08,-9.7734e-30,1,0.002799,0.002199,0.0007,0
0.55474,3.3199e-06,2.5833e-08,-1.8038e-30,1,0.002802,0.002202,0.0007,0
0.55484,3.3198e-06,2.5327e-08,4.9928e-30,1,0.002805,0.002205,0.0007,0
0.55494,3.3196e-06,2.4828e-08,3.3291e-30,1,0.002808,0.002208,0.0007,0
0.55504,3.3195e-06,2.4339e-08,-3.345e-31,1,0.002811,0.002211,0.0007,0
0.55514,3.3194e-06,2.3854e-08,-5.0231e-30,1,0.002814,0.002214,0.0007,0
